month,company,company_code,mine,ministry_owned_company,region,region_code,mark,extraction_fact,extraction_plan,ash_percent_fact,ash_percent_plan
08.2018,ДП Первомайськвугiлля,32320594,ш.Карбонiт,1,Луганська область,4400000000,Г(Г2),4810.0,6000.0,18.95987525987526,31.799999237060547
08.2018,"ПАТ ""Лисичанськвугiлля""",32359108,ш.iм.Г.Г.Капустiна,1,Луганська область,4400000000,ДГ,710.0,1000.0,32.832394366197185,19.5
08.2018,"ПАТ ""Лисичанськвугiлля""",32359108,ш.Привільняньска,1,Луганська область,4400000000,ДГ,1050.0,1000.0,49.74761904761905,44.599998474121094
08.2018,"ПАТ ""Лисичанськвугiлля""",32359108,ш.Новодружеська,1,Луганська область,4400000000,ДГ,102.0,1000.0,39.1078431372549,19.5
08.2018,"ПАТ ""Лисичанськвугiлля""",32359108,ш.iм.Д.Ф.Мельникова,1,Луганська область,4400000000,ДГ,25300.0,28000.0,52.41304347826087,46.70000076293945
08.2018,ДП Львiввугiлля,32323256,ш.Великомостiвська,1,Львiвська область,4600000000,Г(Г2),24771.0,21000.0,47.7998869645957,50.900001525878906
08.2018,ДП Львiввугiлля,32323256,ш.Межирiчанська,1,Львiвська область,4600000000,Г(Г2),17717.0,13000.0,45.0,51.099998474121094
08.2018,ДП Львiввугiлля,32323256,ш.Вiдродження,1,Львiвська область,4600000000,Г(Г2),10649.0,10000.0,36.752934547844866,36.599998474121094
08.2018,ДП Львiввугiлля,32323256,ш.Лiсова,1,Львiвська область,4600000000,Г(Г2),29200.0,20300.0,30.0,34.70000076293945
08.2018,ДП Львiввугiлля,32323256,ш.Червоноградська,1,Львiвська область,4600000000,ГЖ,18638.0,18600.0,53.5,55.0
08.2018,ДП Львiввугiлля,32323256,ш.Степова,1,Львiвська область,4600000000,Г(Г2),27410.0,23300.0,29.0,36.599998474121094
08.2018,ПАТ ш.Надiя,00178175,ПАТ ш.Надiя,1,Львiвська область,4600000000,ГЖ,16000.0,11800.0,31.037187641859056,33.0
08.2018,ДП Волиньвугiлля,32365965,ш.Бужанська,1,Волинська область,0700000000,ДГ,4400.0,14200.0,46.69886363636363,34.099998474121094
08.2018,ДП Волиньвугiлля,32365965,ш.N 9 Нововолинська,1,Волинська область,0700000000,ДГ,3620.0,8100.0,29.4232044198895,30.5
07.2018,ДП ш/у Пiвденнодонбаське1,34032208,ДП ш/у Пiвденнодонбаське1,1,Донецька область,1400000000,ДГ,36677.0,33000.0,40.656743914421156,54.29999923706055
07.2018,"ДП ""Шахта ім.М.С.Сургая """,40695853,"ДП ""Шахта ім.М.С.Сургая """,1,Донецька область,1400000000,Г(Г2),231.0,15000.0,42.739825442755894,43.20000076293945
07.2018,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""Родинська""",1,Донецька область,1400000000,ГЖП,900.0,0.0,30.962222222222223,0.0
07.2018,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""Центральна""",1,Донецька область,1400000000,ГЖП,1790.0,2000.0,30.139664804469273,30.299999237060547
07.2018,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""Капітальна""",1,Донецька область,1400000000,ГЖП,37900.0,67000.0,58.875725593667546,53.599998474121094
07.2018,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""5/6"" ",1,Донецька область,1400000000,Г(Г2),810.0,7000.0,29.896296296296295,36.099998474121094
07.2018,"ДП ""ВК Краснолиманська""",31599557,"ДП ""ВК Краснолиманська""",1,Донецька область,1400000000,,0.0,0.0,0.0,0.0
07.2018,ДП Селидiввугiлля,33426253,"ВП ""Шахта ""Курахiвська""",1,Донецька область,1400000000,ДГ,12500.0,26000.0,37.75032,41.0
07.2018,ДП Селидiввугiлля,33426253,"ВП ""Шахта 1-3 ""Новогродiвська""",1,Донецька область,1400000000,Г(Г2),930.0,21000.0,15.664516129032258,48.20000076293945
07.2018,ДП Селидiввугiлля,33426253,"ВП ""Шахта ""Котляревська""",1,Донецька область,1400000000,Г(Г1),620.0,32000.0,16.993548387096773,40.099998474121094
07.2018,ДП Селидiввугiлля,33426253,"ВП ""Шахта ""Україна""",1,Донецька область,1400000000,ДГ,11933.0,15000.0,42.056398223414064,42.900001525878906
07.2018,ДП Торецьквугiлля,33839013,"ВП ""Шахта ""Центральна""",1,Донецька область,1400000000,Ж,15315.0,17000.0,37.86346718903036,36.5
07.2018,ДП Торецьквугiлля,33839013,"ВП ""Шахта ""Торецька""",1,Донецька область,1400000000,Ж,6617.0,6000.0,32.441589844340335,34.79999923706055
07.2018,ДП Первомайськвугiлля,32320594,ш.Тошкiвська,1,Луганська область,4400000000,ДГ,1140.0,3000.0,17.45614035087719,25.299999237060547
07.2018,ДП Первомайськвугiлля,32320594,ш.Гiрська,1,Луганська область,4400000000,Г(Г2),5810.0,16000.0,43.39363166953528,46.70000076293945
07.2018,ДП Первомайськвугiлля,32320594,ш.Золоте,1,Луганська область,4400000000,Г(Г1),0.0,4000.0,0.0,43.5
07.2018,ДП Первомайськвугiлля,32320594,ш.Карбонiт,1,Луганська область,4400000000,Г(Г2),4050.0,6000.0,19.950864197530866,31.799999237060547
07.2018,"ПАТ ""Лисичанськвугiлля""",32359108,ш.iм.Г.Г.Капустiна,1,Луганська область,4400000000,ДГ,694.0,4000.0,32.60951008645533,19.5
07.2018,"ПАТ ""Лисичанськвугiлля""",32359108,ш.Привільняньска,1,Луганська область,4400000000,ДГ,1000.0,3000.0,47.133,44.599998474121094
07.2018,"ПАТ ""Лисичанськвугiлля""",32359108,ш.Новодружеська,1,Луганська область,4400000000,ДГ,119.0,3000.0,39.0672268907563,19.5
07.2018,"ПАТ ""Лисичанськвугiлля""",32359108,ш.iм.Д.Ф.Мельникова,1,Луганська область,4400000000,ДГ,22000.0,32000.0,53.037045454545456,46.70000076293945
07.2018,ДП Львiввугiлля,32323256,ш.Великомостiвська,1,Львiвська область,4600000000,Г(Г2),24794.0,21100.0,48.799870936516896,50.900001525878906
07.2018,ДП Львiввугiлля,32323256,ш.Межирiчанська,1,Львiвська область,4600000000,Г(Г2),16254.0,14000.0,48.0,54.29999923706055
07.2018,ДП Львiввугiлля,32323256,ш.Вiдродження,1,Львiвська область,4600000000,Г(Г2),9267.0,21300.0,34.19963310672278,51.0
07.2018,ДП Львiввугiлля,32323256,ш.Лiсова,1,Львiвська область,4600000000,Г(Г2),27400.0,20300.0,27.3,34.70000076293945
07.2018,ДП Львiввугiлля,32323256,ш.Червоноградська,1,Львiвська область,4600000000,ГЖ,21562.0,19300.0,53.69998144884519,53.70000076293945
07.2018,ДП Львiввугiлля,32323256,ш.Степова,1,Львiвська область,4600000000,Г(Г2),27400.0,21100.0,32.0,36.599998474121094
07.2018,ПАТ ш.Надiя,00178175,ПАТ ш.Надiя,1,Львiвська область,4600000000,ГЖ,14000.0,11800.0,30.5242858341762,33.0
07.2018,ДП Волиньвугiлля,32365965,ш.Бужанська,1,Волинська область,0700000000,ДГ,4000.0,14200.0,45.46,34.099998474121094
07.2018,ДП Волиньвугiлля,32365965,ш.N 9 Нововолинська,1,Волинська область,0700000000,ДГ,3740.0,8100.0,30.181818181818183,30.5
06.2018,ДП ш/у Пiвденнодонбаське1,34032208,ДП ш/у Пiвденнодонбаське1,1,Донецька область,1400000000,ДГ,34677.0,30000.0,46.35817680927621,54.29999923706055
06.2018,"ДП ""Шахта ім.М.С.Сургая """,40695853,"ДП ""Шахта ім.М.С.Сургая """,1,Донецька область,1400000000,Г(Г2),2284.0,5000.0,49.192338385640426,43.20000076293945
06.2018,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""Родинська""",1,Донецька область,1400000000,ГЖП,950.0,0.0,29.810526315789474,0.0
06.2018,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""Центральна""",1,Донецька область,1400000000,ГЖП,2000.0,2000.0,29.569,30.299999237060547
06.2018,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""Капітальна""",1,Донецька область,1400000000,ГЖП,42225.0,63000.0,56.8858496151569,53.599998474121094
06.2018,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""5/6"" ",1,Донецька область,1400000000,Г(Г2),845.0,7000.0,29.220118343195267,36.099998474121094
06.2018,"ДП ""ВК Краснолиманська""",31599557,"ДП ""ВК Краснолиманська""",1,Донецька область,1400000000,,0.0,0.0,0.0,0.0
06.2018,ДП Селидiввугiлля,33426253,"ВП ""Шахта ""Курахiвська""",1,Донецька область,1400000000,ДГ,7040.0,26000.0,36.30127840909091,40.29999923706055
06.2018,ДП Селидiввугiлля,33426253,"ВП ""Шахта 1-3 ""Новогродiвська""",1,Донецька область,1400000000,Г(Г2),870.0,19000.0,16.71034482758621,50.5
06.2018,ДП Селидiввугiлля,33426253,"ВП ""Шахта ""Котляревська""",1,Донецька область,1400000000,Г(Г1),760.0,5000.0,26.79342105263158,49.70000076293945
06.2018,ДП Селидiввугiлля,33426253,"ВП ""Шахта ""Україна""",1,Донецька область,1400000000,ДГ,9407.0,14000.0,42.17550760072287,42.400001525878906
06.2018,ДП Торецьквугiлля,33839013,"ВП ""Шахта ""Центральна""",1,Донецька область,1400000000,Ж,15501.0,17000.0,36.74433907489839,36.5
06.2018,ДП Торецьквугiлля,33839013,"ВП ""Шахта ""Торецька""",1,Донецька область,1400000000,Ж,6816.0,6000.0,33.185886150234744,34.79999923706055
06.2018,ДП Первомайськвугiлля,32320594,ш.Тошкiвська,1,Луганська область,4400000000,ДГ,1680.0,3000.0,18.101190476190474,25.299999237060547
06.2018,ДП Первомайськвугiлля,32320594,ш.Гiрська,1,Луганська область,4400000000,Г(Г2),14015.0,14000.0,45.300463788797714,46.70000076293945
06.2018,ДП Первомайськвугiлля,32320594,ш.Золоте,1,Луганська область,4400000000,Г(Г1),0.0,4000.0,0.0,43.5
06.2018,ДП Первомайськвугiлля,32320594,ш.Карбонiт,1,Луганська область,4400000000,Г(Г2),5000.0,6000.0,20.4672,31.799999237060547
06.2018,"ПАТ ""Лисичанськвугiлля""",32359108,ш.iм.Г.Г.Капустiна,1,Луганська область,4400000000,ДГ,1853.0,4000.0,28.6799784133837,19.5
06.2018,"ПАТ ""Лисичанськвугiлля""",32359108,ш.Привільняньска,1,Луганська область,4400000000,ДГ,1150.0,700.0,49.05304347826087,44.599998474121094
06.2018,"ПАТ ""Лисичанськвугiлля""",32359108,ш.Новодружеська,1,Луганська область,4400000000,ДГ,51.0,2000.0,35.372549019607845,19.5
06.2018,"ПАТ ""Лисичанськвугiлля""",32359108,ш.iм.Д.Ф.Мельникова,1,Луганська область,4400000000,ДГ,19160.0,32000.0,53.00219206680585,46.70000076293945
06.2018,ДП Львiввугiлля,32323256,ш.Великомостiвська,1,Львiвська область,4600000000,Г(Г2),24955.0,20400.0,53.73548387096774,55.5
06.2018,ДП Львiввугiлля,32323256,ш.Межирiчанська,1,Львiвська область,4600000000,Г(Г2),15694.0,14600.0,48.277940614247484,50.099998474121094
06.2018,ДП Львiввугiлля,32323256,ш.Вiдродження,1,Львiвська область,4600000000,Г(Г2),10509.0,18000.0,36.76182319916262,49.5
06.2018,ДП Львiввугiлля,32323256,ш.Лiсова,1,Львiвська область,4600000000,Г(Г2),28300.0,19600.0,25.93922261484099,34.70000076293945
06.2018,ДП Львiввугiлля,32323256,ш.Червоноградська,1,Львiвська область,4600000000,ГЖ,19792.0,18400.0,54.958316491511724,55.0
06.2018,ДП Львiввугiлля,32323256,ш.Степова,1,Львiвська область,4600000000,Г(Г2),22700.0,17000.0,35.397356828193836,36.599998474121094
06.2018,ПАТ ш.Надiя,00178175,ПАТ ш.Надiя,1,Львiвська область,4600000000,ГЖ,13000.0,11100.0,30.290769503666805,33.0
06.2018,ДП Волиньвугiлля,32365965,ш.Бужанська,1,Волинська область,0700000000,ДГ,4320.0,6300.0,44.54259259259259,41.5
06.2018,ДП Волиньвугiлля,32365965,ш.N 9 Нововолинська,1,Волинська область,0700000000,ДГ,3170.0,7000.0,27.726498422712933,30.5
05.2018,ДП ш/у Пiвденнодонбаське1,34032208,ДП ш/у Пiвденнодонбаське1,1,Донецька область,1400000000,ДГ,34577.0,30000.0,39.05066658170282,54.29999923706055
05.2018,"ДП ""Шахта ім.М.С.Сургая """,40695853,"ДП ""Шахта ім.М.С.Сургая """,1,Донецька область,1400000000,Г(Г2),9310.0,7000.0,43.22406018151633,43.20000076293945
05.2018,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""Родинська""",1,Донецька область,1400000000,ГЖП,1050.0,0.0,29.80857142857143,0.0
05.2018,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""Центральна""",1,Донецька область,1400000000,ГЖП,2000.0,2000.0,28.1965,30.299999237060547
05.2018,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""Капітальна""",1,Донецька область,1400000000,ГЖП,39030.0,47000.0,56.83031001793492,53.599998474121094
05.2018,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""5/6"" ",1,Донецька область,1400000000,Г(Г2),1320.0,7000.0,28.384848484848487,36.099998474121094
05.2018,"ДП ""ВК Краснолиманська""",31599557,"ДП ""ВК Краснолиманська""",1,Донецька область,1400000000,,0.0,0.0,0.0,0.0
05.2018,ДП Селидiввугiлля,33426253,"ВП ""Шахта ""Курахiвська""",1,Донецька область,1400000000,ДГ,11750.0,25000.0,38.47234042553192,40.29999923706055
05.2018,ДП Селидiввугiлля,33426253,"ВП ""Шахта 1-3 ""Новогродiвська""",1,Донецька область,1400000000,Г(Г2),800.0,18000.0,17.05375,50.5
05.2018,ДП Селидiввугiлля,33426253,"ВП ""Шахта ""Котляревська""",1,Донецька область,1400000000,Г(Г1),720.0,11000.0,33.354166666666664,49.70000076293945
05.2018,ДП Селидiввугiлля,33426253,"ВП ""Шахта ""Україна""",1,Донецька область,1400000000,ДГ,8991.0,22000.0,43.01245690134579,42.400001525878906
05.2018,ДП Торецьквугiлля,33839013,"ВП ""Шахта ""Центральна""",1,Донецька область,1400000000,Ж,16001.0,16000.0,37.159490031873005,36.5
05.2018,ДП Торецьквугiлля,33839013,"ВП ""Шахта ""Торецька""",1,Донецька область,1400000000,Ж,7010.0,6000.0,33.493865905848786,34.79999923706055
05.2018,ДП Первомайськвугiлля,32320594,ш.Тошкiвська,1,Луганська область,4400000000,ДГ,1910.0,3000.0,17.963350785340314,25.299999237060547
05.2018,ДП Первомайськвугiлля,32320594,ш.Гiрська,1,Луганська область,4400000000,Г(Г2),8930.0,14000.0,45.288241881298994,46.70000076293945
05.2018,ДП Первомайськвугiлля,32320594,ш.Золоте,1,Луганська область,4400000000,Г(Г1),0.0,3000.0,0.0,43.5
05.2018,ДП Первомайськвугiлля,32320594,ш.Карбонiт,1,Луганська область,4400000000,Г(Г2),5400.0,6000.0,21.04259259259259,31.799999237060547
05.2018,"ПАТ ""Лисичанськвугiлля""",32359108,ш.iм.Г.Г.Капустiна,1,Луганська область,4400000000,ДГ,2038.0,4000.0,29.031403336604516,19.5
05.2018,"ПАТ ""Лисичанськвугiлля""",32359108,ш.Привільняньска,1,Луганська область,4400000000,ДГ,1400.0,700.0,50.68714285714286,44.599998474121094
05.2018,"ПАТ ""Лисичанськвугiлля""",32359108,ш.Новодружеська,1,Луганська область,4400000000,ДГ,265.0,2000.0,34.154716981132076,19.5
05.2018,"ПАТ ""Лисичанськвугiлля""",32359108,ш.iм.Д.Ф.Мельникова,1,Луганська область,4400000000,ДГ,19740.0,32000.0,53.409726443768996,46.70000076293945
05.2018,ДП Львiввугiлля,32323256,ш.Великомостiвська,1,Львiвська область,4600000000,Г(Г2),23483.0,18900.0,53.93271728484436,55.5
05.2018,ДП Львiввугiлля,32323256,ш.Межирiчанська,1,Львiвська область,4600000000,Г(Г2),15120.0,13600.0,32.0125,50.099998474121094
05.2018,ДП Львiввугiлля,32323256,ш.Вiдродження,1,Львiвська область,4600000000,Г(Г2),10008.0,9500.0,41.03776978417266,36.400001525878906
05.2018,ДП Львiввугiлля,32323256,ш.Лiсова,1,Львiвська область,4600000000,Г(Г2),22800.0,18700.0,24.888947368421054,34.70000076293945
05.2018,ДП Львiввугiлля,32323256,ш.Червоноградська,1,Львiвська область,4600000000,ГЖ,20192.0,18000.0,52.88827258320127,55.0
05.2018,ДП Львiввугiлля,32323256,ш.Степова,1,Львiвська область,4600000000,Г(Г2),14380.0,12600.0,36.6,36.599998474121094
05.2018,ПАТ ш.Надiя,00178175,ПАТ ш.Надiя,1,Львiвська область,4600000000,ГЖ,14000.0,10200.0,31.26928503853934,33.0
05.2018,ДП Волиньвугiлля,32365965,ш.Бужанська,1,Волинська область,0700000000,ДГ,6300.0,5700.0,46.16888888888889,41.5
05.2018,ДП Волиньвугiлля,32365965,ш.N 9 Нововолинська,1,Волинська область,0700000000,ДГ,4007.0,6400.0,25.8163214374844,30.5
04.2018,ДП ш/у Пiвденнодонбаське1,34032208,ДП ш/у Пiвденнодонбаське1,1,Донецька область,1400000000,ДГ,32377.0,30000.0,,54.29999923706055
04.2018,"ДП ""Шахта ім.М.С.Сургая """,40695853,"ДП ""Шахта ім.М.С.Сургая """,1,Донецька область,1400000000,Г(Г2),11920.0,8000.0,,43.20000076293945
04.2018,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""Родинська""",1,Донецька область,1400000000,ГЖП,1200.0,0.0,29.799999237060547,
04.2018,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""Центральна""",1,Донецька область,1400000000,ГЖП,1630.0,2000.0,28.299999237060547,30.299999237060547
04.2018,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""Капітальна""",1,Донецька область,1400000000,ГЖП,41215.0,41000.0,54.400001525878906,48.900001525878906
04.2018,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""5/6"" ",1,Донецька область,1400000000,Г(Г2),1250.0,7000.0,28.0,36.099998474121094
04.2018,"ДП ""ВК Краснолиманська""",31599557,"ДП ""ВК Краснолиманська""",1,Донецька область,1400000000,,0.0,0.0,,
04.2018,ДП Селидiввугiлля,33426253,"ВП ""Шахта ""Курахiвська""",1,Донецька область,1400000000,ДГ,12000.0,12000.0,,40.29999923706055
04.2018,ДП Селидiввугiлля,33426253,"ВП ""Шахта 1-3 ""Новогродiвська""",1,Донецька область,1400000000,Г(Г2),840.0,17000.0,,50.5
04.2018,ДП Селидiввугiлля,33426253,"ВП ""Шахта ""Котляревська""",1,Донецька область,1400000000,Г(Г1),25230.0,29000.0,,49.70000076293945
04.2018,ДП Селидiввугiлля,33426253,"ВП ""Шахта ""Україна""",1,Донецька область,1400000000,ДГ,12101.0,26000.0,,42.400001525878906
04.2018,ДП Торецьквугiлля,33839013,"ВП ""Шахта ""Центральна""",1,Донецька область,1400000000,Ж,15434.0,16000.0,35.79999923706055,36.5
04.2018,ДП Торецьквугiлля,33839013,"ВП ""Шахта ""Торецька""",1,Донецька область,1400000000,Ж,6600.0,6000.0,33.099998474121094,34.79999923706055
04.2018,ДП Первомайськвугiлля,32320594,ш.Тошкiвська,1,Луганська область,4400000000,ДГ,1500.0,3000.0,15.5,25.299999237060547
04.2018,ДП Первомайськвугiлля,32320594,ш.Гiрська,1,Луганська область,4400000000,Г(Г2),15010.0,15000.0,40.29999923706055,40.5
04.2018,ДП Первомайськвугiлля,32320594,ш.Золоте,1,Луганська область,4400000000,Г(Г1),100.0,3000.0,46.20000076293945,43.5
04.2018,ДП Первомайськвугiлля,32320594,ш.Карбонiт,1,Луганська область,4400000000,Г(Г2),5100.0,6000.0,20.399999618530273,31.799999237060547
04.2018,"ПАТ ""Лисичанськвугiлля""",32359108,ш.iм.Г.Г.Капустiна,1,Луганська область,4400000000,ДГ,1631.0,4000.0,31.600000381469727,19.5
04.2018,"ПАТ ""Лисичанськвугiлля""",32359108,ш.Привольняньска,1,Луганська область,4400000000,ДГ,1205.0,600.0,46.79999923706055,44.599998474121094
04.2018,"ПАТ ""Лисичанськвугiлля""",32359108,ш.Новодружеська,1,Луганська область,4400000000,ДГ,1615.0,2000.0,32.900001525878906,19.5
04.2018,"ПАТ ""Лисичанськвугiлля""",32359108,ш.iм.Д.Ф.Мельникова,1,Луганська область,4400000000,ДГ,27100.0,32000.0,52.599998474121094,46.70000076293945
04.2018,ДП Львiввугiлля,32323256,ш.Великомостiвська,1,Львiвська область,4600000000,Г(Г2),23644.0,19700.0,54.29999923706055,55.5
04.2018,ДП Львiввугiлля,32323256,ш.Межирiчанська,1,Львiвська область,4600000000,Г(Г2),18074.0,13800.0,38.70000076293945,50.099998474121094
04.2018,ДП Львiввугiлля,32323256,ш.Вiдродження,1,Львiвська область,4600000000,Г(Г2),9979.0,9500.0,36.400001525878906,36.400001525878906
04.2018,ДП Львiввугiлля,32323256,ш.Лiсова,1,Львiвська область,4600000000,Г(Г2),23424.0,18700.0,23.5,34.70000076293945
04.2018,ДП Львiввугiлля,32323256,ш.Червоноградська,1,Львiвська область,4600000000,ГЖ,23400.0,18600.0,54.0,55.0
04.2018,ДП Львiввугiлля,32323256,ш.Степова,1,Львiвська область,4600000000,Г(Г2),24520.0,21400.0,34.70000076293945,35.70000076293945
04.2018,ПАТ ш.Надiя,00178175,ПАТ ш.Надiя,1,Львiвська область,4600000000,ГЖ,15500.0,10700.0,30.799999237060547,33.0
04.2018,ДП Волиньвугiлля,32365965,ш.Бужанська,1,Волинська область,0700000000,ДГ,6000.0,6000.0,49.79999923706055,41.5
04.2018,ДП Волиньвугiлля,32365965,ш.N 9 Нововолинська,1,Волинська область,0700000000,ДГ,4380.0,6600.0,26.0,30.5
03.2018,ДП ш/у Пiвденнодонбаське1,34032208,ДП ш/у Пiвденнодонбаське1,1,Донецька область,1400000000,ДГ,34877.0,30000.0,51.900001525878906,54.29999923706055
03.2018,"ДП ""Шахта ім.М.С.Сургая """,40695853,"ДП ""Шахта ім.М.С.Сургая """,1,Донецька область,1400000000,Г(Г2),15000.0,5000.0,,43.20000076293945
03.2018,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""Родинська""",1,Донецька область,1400000000,ГЖП,850.0,0.0,29.799999237060547,
03.2018,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""Центральна""",1,Донецька область,1400000000,ГЖП,1150.0,2000.0,27.5,30.299999237060547
03.2018,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""Капітальна""",1,Донецька область,1400000000,ГЖП,55950.0,41000.0,52.900001525878906,54.0
03.2018,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""5/6"" ",1,Донецька область,1400000000,Г(Г2),1200.0,7000.0,28.0,36.099998474121094
03.2018,"ДП ""ВК Краснолиманська""",31599557,"ДП ""ВК Краснолиманська""",1,Донецька область,1400000000,,0.0,0.0,,
03.2018,ДП Селидiввугiлля,33426253,"ВП ""Шахта ""Курахiвська""",1,Донецька область,1400000000,ДГ,6000.0,6000.0,33.5,36.0
03.2018,ДП Селидiввугiлля,33426253,"ВП ""Шахта 1-3 ""Новогродiвська""",1,Донецька область,1400000000,Г(Г2),900.0,17000.0,15.100000381469727,50.20000076293945
03.2018,ДП Селидiввугiлля,33426253,"ВП ""Шахта ""Котляревська""",1,Донецька область,1400000000,Г(Г1),32550.0,30000.0,40.70000076293945,47.20000076293945
03.2018,ДП Селидiввугiлля,33426253,"ВП ""Шахта ""Україна""",1,Донецька область,1400000000,ДГ,17551.0,25000.0,37.79999923706055,41.0
03.2018,ДП Торецьквугiлля,33839013,"ВП ""Шахта ""Центральна""",1,Донецька область,1400000000,Ж,15002.0,17000.0,36.400001525878906,36.5
03.2018,ДП Торецьквугiлля,33839013,"ВП ""Шахта ""Торецька""",1,Донецька область,1400000000,Ж,7374.0,6000.0,33.5,34.79999923706055
03.2018,ДП Первомайськвугiлля,32320594,ш.Тошкiвська,1,Луганська область,4400000000,ДГ,1500.0,3000.0,15.5,25.299999237060547
03.2018,ДП Первомайськвугiлля,32320594,ш.Гiрська,1,Луганська область,4400000000,Г(Г2),15060.0,15000.0,38.400001525878906,37.20000076293945
03.2018,ДП Первомайськвугiлля,32320594,ш.Золоте,1,Луганська область,4400000000,Г(Г1),700.0,2000.0,46.599998474121094,43.5
03.2018,ДП Первомайськвугiлля,32320594,ш.Карбонiт,1,Луганська область,4400000000,Г(Г2),5540.0,6000.0,19.100000381469727,31.799999237060547
03.2018,"ПАТ ""Лисичанськвугiлля""",32359108,ш.iм.Г.Г.Капустiна,1,Луганська область,4400000000,ДГ,2400.0,4000.0,34.20000076293945,19.5
03.2018,"ПАТ ""Лисичанськвугiлля""",32359108,ш.Привольняньска,1,Луганська область,4400000000,ДГ,1250.0,700.0,46.79999923706055,44.599998474121094
03.2018,"ПАТ ""Лисичанськвугiлля""",32359108,ш.Новодружеська,1,Луганська область,4400000000,ДГ,2006.0,2000.0,32.29999923706055,19.5
03.2018,"ПАТ ""Лисичанськвугiлля""",32359108,ш.iм.Д.Ф.Мельникова,1,Луганська область,4400000000,ДГ,17502.0,41000.0,52.0,46.70000076293945
03.2018,ДП Львiввугiлля,32323256,ш.Великомостiвська,1,Львiвська область,4600000000,Г(Г2),25461.0,21200.0,50.900001525878906,50.900001525878906
03.2018,ДП Львiввугiлля,32323256,ш.Межирiчанська,1,Львiвська область,4600000000,Г(Г2),14924.0,12900.0,46.79999923706055,50.5
03.2018,ДП Львiввугiлля,32323256,ш.Вiдродження,1,Львiвська область,4600000000,Г(Г2),11717.0,10400.0,27.5,36.29999923706055
03.2018,ДП Львiввугiлля,32323256,ш.Лiсова,1,Львiвська область,4600000000,Г(Г2),24750.0,20000.0,24.100000381469727,34.70000076293945
03.2018,ДП Львiввугiлля,32323256,ш.Червоноградська,1,Львiвська область,4600000000,ГЖ,20982.0,18600.0,52.79999923706055,52.79999923706055
03.2018,ДП Львiввугiлля,32323256,ш.Степова,1,Львiвська область,4600000000,Г(Г2),28400.0,22200.0,28.5,35.70000076293945
03.2018,ПАТ ш.Надiя,00178175,ПАТ ш.Надiя,1,Львiвська область,4600000000,ГЖ,17500.0,11500.0,29.899999618530273,33.0
03.2018,ДП Волиньвугiлля,32365965,ш.Бужанська,1,Волинська область,0700000000,ДГ,5500.0,10600.0,55.0,41.5
03.2018,ДП Волиньвугiлля,32365965,ш.N 9 Нововолинська,1,Волинська область,0700000000,ДГ,5820.0,11400.0,28.0,30.5
02.2018,ДП ш/у Пiвденнодонбаське1,34032208,ДП ш/у Пiвденнодонбаське1,1,Донецька область,1400000000,ДГ,37277.0,30000.0,51.599998474121094,54.29999923706055
02.2018,"ДП ""Шахта ім.М.С.Сургая """,40695853,"ДП ""Шахта ім.М.С.Сургая """,1,Донецька область,1400000000,Г(Г2),12760.0,6000.0,39.099998474121094,43.20000076293945
02.2018,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""Родинська""",1,Донецька область,1400000000,ГЖП,950.0,0.0,29.799999237060547,
02.2018,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""Центральна""",1,Донецька область,1400000000,ГЖП,1370.0,2000.0,27.799999237060547,30.299999237060547
02.2018,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""Капітальна""",1,Донецька область,1400000000,ГЖП,53650.0,41000.0,54.599998474121094,54.0
02.2018,ДП Мирноградвугілля,32087941,"ВП ""Шахта ""5/6"" ",1,Донецька область,1400000000,Г(Г2),1230.0,7000.0,29.700000762939453,36.099998474121094
02.2018,"ДП ""ВК Краснолиманська""",31599557,"ДП ""ВК Краснолиманська""",1,Донецька область,1400000000,Ж,18433.0,0.0,41.599998474121094,43.0
02.2018,ДП Селидiввугiлля,33426253,"ВП ""Шахта ""Курахiвська""",1,Донецька область,1400000000,ДГ,13120.0,13000.0,33.70000076293945,36.0
02.2018,ДП Селидiввугiлля,33426253,"ВП ""Шахта 1-3 ""Новогродiвська""",1,Донецька область,1400000000,Г(Г2),910.0,1000.0,17.899999618530273,50.20000076293945
